4263,1623
4427,1663
4431,1651
4457,1665
4457,1669
4485,1681
4520,1617
4562,1695
4574,1585
4720,1662
4760,1692
4816,1637
4824,1599
4878,1706
4887,1613
4931,1629
4997,1674
5070,1688
5081,1675
5202,1658
5222,1644
5294,1633
119,2205
229,2251
241,2225
438,2197
515,2254
612,2237
678,2258
767,2259
842,2264
892,2231
956,2217
1047,2212
1232,2222
1289,2201
1452,2226
1532,2267
1569,2255
1598,2200
1650,2210
1735,2241
1817,2230
2006,2207
2009,2235
2012,2246
2028,2216
2078,2223
2287,2257
2380,2263
2389,2203
2491,2223
2673,2252
2697,2199
2777,2242
2991,2249
3038,2220
3129,2215
3251,2195
3261,2245
3286,2211
3454,2219
3473,2198
3520,2244
3608,2234
3615,2208
3666,2248
3812,2238
3844,2228
3850,2256
3937,2262
4117,2253
4182,2204
4183,2196
4214,2239
4330,2224
4454,2250
4539,2209
4544,2236
4565,2214
4639,2221
4722,2265
4804,2266
4848,2206
4864,2261
4877,2202
4982,2232
5108,2243
5176,2247
5265,2227
5329,2213
276,1796
836,1799
1839,1801
3779,1798
4767,1800
5192,1797
1181,2460
1933,2463
1964,2458
3348,2462
4774,2461
4784,2459
189,709
304,713
505,705
1271,710
1402,708
1774,704
2977,703
3350,707
3559,711
4585,702
4925,706
5296,712
272,1475
279,1469
542,1472
646,1478
983,1472
1153,1484
1273,1485
1327,1476
1639,1479
2439,1483
2766,1470
2809,1480
3359,1482
3460,1487
3541,1474
4009,1470
4108,1471
4244,1481
4514,1477
4770,1473
5022,1486
442,448
821,451
1612,449
3212,450
4759,452
499,457
1741,459
2752,454
3000,460
3378,455
4938,456
526,2129
913,2128
1080,2133
1669,2127
2357,2134
2657,2131
3091,2126
4082,2130
4836,2132
